Latitude_WGS84,Longitude_WGS84,Elev_m_NAVD88
41.548431,-83.668009,174.38
41.548427,-83.668008,174.36
41.548423,-83.668007,174.49
41.548418,-83.668006,174.43
41.548414,-83.668005,174.41
41.548410,-83.668003,174.39
41.548406,-83.668002,174.42
41.548402,-83.668002,174.36
41.548399,-83.668001,174.38
41.548395,-83.668001,174.39
41.548391,-83.668001,174.38
41.548388,-83.668000,174.38
41.548384,-83.668000,174.38
41.548381,-83.668000,174.37
41.548378,-83.668001,174.37
41.548375,-83.668002,174.36
41.548371,-83.668004,174.39
41.548369,-83.668004,174.39
41.548366,-83.668005,174.38
41.548362,-83.668005,174.37
41.548360,-83.668004,174.38
41.548358,-83.668003,174.36
41.548356,-83.668002,174.30
41.548354,-83.668001,174.31
41.548142,-83.670456,175.36
41.548141,-83.670455,175.36
41.548141,-83.670455,175.35
41.548141,-83.670455,175.34
41.548141,-83.670454,175.33
41.548140,-83.670452,175.33
41.548140,-83.670450,175.35
41.548140,-83.670447,175.35
41.548141,-83.670443,175.37
41.548142,-83.670437,175.32
41.548144,-83.670430,175.34
41.548145,-83.670424,175.34
41.548147,-83.670418,175.37
41.548150,-83.670411,175.34
41.548151,-83.670404,175.35
41.548155,-83.670394,175.31
41.548157,-83.670385,175.35
41.548160,-83.670376,175.32
41.548162,-83.670367,175.32
41.548165,-83.670357,175.32
41.548168,-83.670346,175.25
41.548171,-83.670336,175.24
41.548174,-83.670326,175.25
41.548178,-83.670315,175.25
41.548182,-83.670303,175.18
41.548185,-83.670292,175.27
41.548190,-83.670278,175.22
41.548193,-83.670267,175.24
41.548197,-83.670255,175.22
41.548201,-83.670243,175.19
41.548205,-83.670229,175.18
41.548209,-83.670217,175.16
41.548213,-83.670205,175.15
41.548217,-83.670192,175.09
41.548222,-83.670176,175.07
41.548225,-83.670165,175.11
41.548229,-83.670153,175.03
41.548233,-83.670140,175.02
41.548237,-83.670125,175.02
41.548241,-83.670112,175.01
41.548246,-83.670097,175.01
41.548248,-83.670086,174.97
41.548252,-83.670073,174.96
41.548255,-83.670062,174.97
41.548259,-83.670044,174.96
41.548262,-83.670033,174.95
41.548265,-83.670022,174.93
41.548267,-83.670011,174.95
41.548270,-83.669997,174.96
41.548272,-83.669985,174.95
41.548274,-83.669974,174.96
41.548276,-83.669959,174.97
41.548278,-83.669947,175.04
41.548279,-83.669934,174.93
41.548281,-83.669919,174.98
41.548283,-83.669903,174.97
41.548284,-83.669890,175.01
41.548286,-83.669876,174.99
41.548287,-83.669863,175.05
41.548289,-83.669849,174.99
41.548290,-83.669833,174.99
41.548292,-83.669823,174.94
41.548293,-83.669810,174.90
41.548295,-83.669797,174.84
41.548297,-83.669781,174.90
41.548299,-83.669765,174.86
41.548300,-83.669755,174.86
41.548302,-83.669740,174.91
41.548304,-83.669729,174.96
41.548305,-83.669717,175.00
41.548307,-83.669706,175.07
41.548309,-83.669693,175.06
41.548312,-83.669670,175.05
41.548314,-83.669657,175.03
41.548316,-83.669642,175.00
41.548318,-83.669628,174.99
41.548320,-83.669613,174.97
41.548322,-83.669600,174.93
41.548324,-83.669584,174.88
41.548325,-83.669574,174.95
41.548327,-83.669558,174.88
41.548329,-83.669540,174.89
41.548332,-83.669521,174.91
41.548333,-83.669508,174.97
41.548335,-83.669493,174.88
41.548337,-83.669480,174.87
41.548339,-83.669464,174.86
41.548340,-83.669451,174.85
41.548342,-83.669438,174.86
41.548343,-83.669425,174.77
41.548345,-83.669409,174.92
41.548347,-83.669396,174.81
41.548349,-83.669380,174.78
41.548350,-83.669367,174.78
41.548352,-83.669349,174.74
41.548354,-83.669336,174.79
41.548356,-83.669320,174.74
41.548358,-83.669307,174.69
41.548360,-83.669292,174.71
41.548361,-83.669279,174.73
41.548363,-83.669264,174.74
41.548365,-83.669251,174.74
41.548367,-83.669236,174.73
41.548369,-83.669224,174.73
41.548371,-83.669212,174.75
41.548373,-83.669199,174.70
41.548374,-83.669187,174.69
41.548376,-83.669175,174.68
41.548378,-83.669162,174.69
41.548380,-83.669150,174.71
41.548384,-83.669124,174.63
41.548386,-83.669112,174.63
41.548388,-83.669098,174.57
41.548391,-83.669082,174.53
41.548394,-83.669063,174.54
41.548396,-83.669050,174.50
41.548398,-83.669039,174.47
41.548401,-83.669025,174.46
41.548403,-83.669012,174.50
41.548405,-83.668999,174.52
41.548407,-83.668988,174.50
41.548409,-83.668976,174.53
41.548411,-83.668967,174.46
41.548413,-83.668950,174.46
41.548415,-83.668938,174.42
41.548418,-83.668926,174.40
41.548420,-83.668914,174.49
41.548422,-83.668902,174.37
41.548424,-83.668886,174.34
41.548426,-83.668876,174.33
41.548428,-83.668864,174.37
41.548431,-83.668846,174.39
41.548433,-83.668837,174.39
41.548435,-83.668825,174.42
41.548438,-83.668812,174.29
41.548440,-83.668801,174.28
41.548442,-83.668790,174.30
41.548444,-83.668779,174.27
41.548447,-83.668768,174.41
41.548449,-83.668758,174.29
41.548452,-83.668745,174.30
41.548454,-83.668737,174.19
41.548456,-83.668724,174.15
41.548459,-83.668713,174.26
41.548461,-83.668703,174.27
41.548464,-83.668690,174.19
41.548466,-83.668680,174.18
41.548469,-83.668669,174.14
41.548472,-83.668657,174.16
41.548474,-83.668646,174.13
41.548477,-83.668634,174.11
41.548480,-83.668623,174.19
41.548482,-83.668613,174.23
41.548485,-83.668602,174.20
41.548488,-83.668590,174.12
41.548491,-83.668579,174.15
41.548495,-83.668566,174.18
41.548498,-83.668555,174.13
41.548501,-83.668545,174.11
41.548504,-83.668534,174.11
41.548508,-83.668522,174.06
41.548511,-83.668511,174.05
41.548514,-83.668500,174.12
41.548518,-83.668488,173.98
41.548522,-83.668475,173.96
41.548526,-83.668465,174.03
41.548530,-83.668453,173.98
41.548533,-83.668442,173.96
41.548537,-83.668432,173.91
41.548541,-83.668421,173.93
41.548545,-83.668408,173.92
41.548549,-83.668396,173.92
41.548553,-83.668383,173.88
41.548557,-83.668372,173.91
41.548562,-83.668358,173.90
41.548566,-83.668343,173.90
41.548571,-83.668330,173.98
41.548575,-83.668316,174.08
41.548579,-83.668305,174.04
41.548583,-83.668293,174.03
41.548587,-83.668280,173.94
41.548591,-83.668268,174.04
41.548596,-83.668255,174.17
41.548600,-83.668243,174.25
41.548604,-83.668231,174.30
41.548608,-83.668220,174.24
41.548612,-83.668208,174.24
41.548617,-83.668196,174.20
41.548621,-83.668185,174.15
41.548626,-83.668171,174.13
41.548630,-83.668159,174.08
41.548634,-83.668149,174.12
41.548639,-83.668135,174.15
41.548642,-83.668124,174.02
41.548647,-83.668110,174.05
41.548653,-83.668093,174.06
41.548659,-83.668079,174.04
41.548663,-83.668066,174.10
41.548668,-83.668054,174.00
41.548674,-83.668040,173.86
41.548678,-83.668027,174.00
41.548686,-83.668009,174.02
41.548691,-83.667997,173.90
41.548698,-83.667981,173.89
41.548704,-83.667967,173.91
41.548710,-83.667953,173.91
41.548717,-83.667939,173.86
41.548724,-83.667925,173.81
41.548729,-83.667913,173.73
41.548735,-83.667902,173.72
41.548744,-83.667884,174.07
41.548753,-83.667866,174.12
41.548760,-83.667852,174.09
41.548766,-83.667839,174.18
41.548774,-83.667825,174.21
41.548781,-83.667810,174.26
41.548790,-83.667792,174.16
41.548796,-83.667779,174.10
41.548803,-83.667767,174.13
41.548810,-83.667754,174.07
41.548819,-83.667738,174.05
41.548826,-83.667725,174.02
41.548833,-83.667711,173.89
41.548841,-83.667698,173.78
41.548850,-83.667683,173.74
41.548858,-83.667668,173.86
41.548867,-83.667654,173.84
41.548873,-83.667643,173.91
41.548882,-83.667629,173.96
41.548891,-83.667616,173.74
41.548898,-83.667604,173.82
41.548907,-83.667591,173.79
41.548916,-83.667578,173.90
41.548924,-83.667565,173.97
41.548931,-83.667556,174.20
41.548940,-83.667542,174.02
41.548945,-83.667534,174.11
41.548954,-83.667520,174.13
41.548964,-83.667505,174.17
41.548969,-83.667497,174.22
41.548976,-83.667487,174.22
41.548982,-83.667477,174.36
41.548992,-83.667464,174.28
41.548998,-83.667454,174.31
41.549004,-83.667445,174.23
41.549012,-83.667434,174.16
41.549018,-83.667423,174.16
41.549025,-83.667414,174.28
41.549035,-83.667400,174.03
41.549042,-83.667390,174.15
41.549052,-83.667376,174.09
41.549063,-83.667361,174.07
41.549070,-83.667352,173.89
41.549079,-83.667341,173.97
41.549087,-83.667331,174.00
41.549098,-83.667317,173.99
41.549105,-83.667309,174.03
41.549113,-83.667300,173.98
41.549118,-83.667294,173.99
41.549126,-83.667286,174.20
41.549134,-83.667276,174.05
41.549142,-83.667268,174.09
41.549151,-83.667260,174.06
41.549160,-83.667251,174.12
41.549168,-83.667244,174.29
41.549174,-83.667239,174.31
41.549180,-83.667233,174.40
41.549187,-83.667229,174.22
41.549195,-83.667224,173.98
41.549204,-83.667219,173.85
41.549211,-83.667216,173.83
41.549219,-83.667214,173.88
41.549227,-83.667212,173.90
41.549235,-83.667211,173.93
41.549243,-83.667210,174.06
41.549250,-83.667210,174.08
41.549257,-83.667211,174.05
41.549265,-83.667212,174.14
41.549273,-83.667213,173.96
41.549284,-83.667215,174.38
41.549288,-83.667216,174.28
41.679902,-83.488299,172.76
41.679899,-83.488298,172.78
41.679896,-83.488296,172.78
41.679893,-83.488296,172.78
41.679891,-83.488295,172.79
41.679888,-83.488295,172.80
41.679885,-83.488295,172.79
41.679883,-83.488295,172.76
41.679880,-83.488296,172.79
41.679876,-83.488298,172.79
41.679873,-83.488300,172.78
41.679868,-83.488302,172.77
41.679864,-83.488305,172.78
41.679858,-83.488307,172.79
41.679852,-83.488308,172.78
41.679847,-83.488309,172.77
41.679842,-83.488308,172.74
41.679839,-83.488307,172.79
41.679834,-83.488305,172.80
41.679830,-83.488303,172.71
41.679826,-83.488300,172.71
41.679824,-83.488298,172.77
41.679821,-83.488294,172.77
41.679819,-83.488291,172.79
41.679816,-83.488287,172.76
41.679815,-83.488283,172.75
41.679813,-83.488280,172.75
41.679812,-83.488276,172.76
41.679811,-83.488272,172.77
41.679810,-83.488268,172.78
41.679810,-83.488263,172.75
41.679809,-83.488259,172.77
41.679809,-83.488253,172.76
41.679809,-83.488246,172.76
41.679809,-83.488238,172.75
41.679811,-83.488232,172.75
41.679812,-83.488225,172.75
41.679813,-83.488218,172.76
41.679815,-83.488211,172.77
41.679817,-83.488202,172.74
41.679820,-83.488195,172.77
41.679822,-83.488189,172.74
41.679824,-83.488182,172.75
41.679828,-83.488174,172.73
41.679831,-83.488168,172.77
41.679835,-83.488159,172.76
41.679839,-83.488152,172.75
41.679843,-83.488145,172.77
41.679846,-83.488138,172.77
41.679851,-83.488131,172.76
41.679855,-83.488124,172.75
41.679858,-83.488119,172.76
41.679863,-83.488112,172.75
41.679867,-83.488105,172.77
41.679872,-83.488098,172.76
41.679876,-83.488092,172.76
41.679881,-83.488085,172.76
41.679885,-83.488079,172.77
41.679890,-83.488072,172.76
41.679895,-83.488067,172.77
41.679899,-83.488061,172.79
41.679904,-83.488053,172.75
41.679909,-83.488047,172.77
41.679913,-83.488042,172.76
41.679918,-83.488035,172.75
41.679922,-83.488029,172.76
41.679927,-83.488023,172.78
41.679934,-83.488015,172.78
41.679939,-83.488008,172.75
41.679944,-83.488002,172.76
41.679953,-83.487991,172.75
41.679958,-83.487985,172.75
41.679963,-83.487979,172.75
41.679969,-83.487972,172.76
41.679974,-83.487965,172.74
41.679979,-83.487960,172.77
41.679985,-83.487952,172.76
41.679991,-83.487946,172.77
41.679996,-83.487939,172.76
41.680000,-83.487934,172.77
41.680006,-83.487927,172.76
41.680010,-83.487921,172.77
41.680015,-83.487915,172.79
41.680020,-83.487909,172.79
41.680024,-83.487903,172.79
41.680030,-83.487896,172.80
41.680035,-83.487889,172.80
41.680039,-83.487883,172.77
41.680044,-83.487876,172.80
41.680049,-83.487870,172.79
41.680053,-83.487863,172.78
41.680058,-83.487857,172.78
41.680062,-83.487850,172.80
41.680067,-83.487843,172.78
41.680071,-83.487837,172.79
41.680076,-83.487831,172.79
41.680080,-83.487824,172.78
41.680085,-83.487817,172.79
41.680089,-83.487810,172.78
41.680093,-83.487805,172.79
41.680098,-83.487797,172.78
41.680102,-83.487791,172.81
41.680106,-83.487784,172.82
41.680110,-83.487777,172.78
41.680114,-83.487771,172.79
41.680118,-83.487764,172.79
41.680122,-83.487757,172.80
41.680126,-83.487750,172.79
41.680130,-83.487742,172.80
41.680133,-83.487736,172.80
41.680137,-83.487730,172.81
41.680140,-83.487723,172.82
41.680144,-83.487714,172.81
41.680147,-83.487706,172.83
41.680150,-83.487699,172.81
41.680154,-83.487691,172.81
41.680157,-83.487683,172.81
41.680160,-83.487675,172.82
41.680163,-83.487666,172.82
41.680166,-83.487658,172.80
41.680169,-83.487650,172.82
41.680170,-83.487642,172.80
41.680173,-83.487635,172.82
41.680175,-83.487627,172.81
41.680176,-83.487618,172.82
41.680179,-83.487610,172.81
41.680180,-83.487600,172.85
41.680180,-83.487590,172.80
41.680181,-83.487581,172.84
41.680182,-83.487571,172.82
41.680183,-83.487562,172.83
41.680184,-83.487549,172.82
41.680186,-83.487540,172.82
41.680189,-83.487529,172.82
41.680191,-83.487521,172.83
41.680194,-83.487513,172.82
41.680197,-83.487505,172.84
41.680201,-83.487496,172.81
41.680206,-83.487487,172.82
41.680211,-83.487479,172.82
41.680214,-83.487472,172.82
41.680219,-83.487466,172.84
41.680223,-83.487459,172.84
41.680229,-83.487451,172.84
41.680234,-83.487444,172.85
41.680238,-83.487438,172.84
41.680243,-83.487432,172.84
41.680251,-83.487424,172.85
41.680256,-83.487418,172.85
41.680262,-83.487412,172.84
41.680268,-83.487406,172.85
41.680273,-83.487401,172.85
41.680279,-83.487395,172.85
41.680286,-83.487389,172.83
41.680296,-83.487380,172.84
41.680305,-83.487373,172.86
41.680316,-83.487365,172.84
41.680325,-83.487358,172.85
41.680336,-83.487351,172.85
41.680346,-83.487343,172.84
41.680358,-83.487334,172.86
41.680369,-83.487326,172.85
41.680380,-83.487318,172.84
41.680393,-83.487309,172.84
41.680404,-83.487301,172.86
41.680415,-83.487293,172.86
41.680428,-83.487283,172.86
41.680439,-83.487275,172.85
41.680451,-83.487267,172.84
41.680463,-83.487258,172.86
41.680476,-83.487248,172.86
41.680487,-83.487240,172.88
41.680499,-83.487231,172.86
41.680512,-83.487221,172.86
41.680523,-83.487213,172.87
41.680535,-83.487204,172.86
41.680547,-83.487195,172.85
41.680558,-83.487187,172.86
41.680571,-83.487178,172.88
41.680581,-83.487172,172.86
41.680593,-83.487163,172.89
41.680604,-83.487156,172.86
41.680615,-83.487149,172.86
41.680623,-83.487144,172.88
41.680634,-83.487137,172.86
41.680643,-83.487132,172.87
41.680653,-83.487125,172.86
41.680668,-83.487117,172.85
41.680678,-83.487111,172.86
41.680689,-83.487105,172.87
41.680699,-83.487100,172.89
41.680709,-83.487095,172.87
41.680721,-83.487089,172.86
41.680731,-83.487084,172.88
41.680740,-83.487079,172.87
41.680750,-83.487075,172.86
41.680761,-83.487069,172.86
41.680769,-83.487064,172.86
41.680778,-83.487060,172.88
41.680790,-83.487053,172.87
41.680798,-83.487047,172.88
41.680808,-83.487041,172.91
41.680817,-83.487034,172.87
41.680826,-83.487028,172.86
41.680834,-83.487021,172.87
41.680845,-83.487013,172.87
41.680853,-83.487007,172.87
41.680861,-83.487000,172.87
41.680872,-83.486990,172.88
41.680881,-83.486982,172.89
41.680891,-83.486972,172.88
41.680900,-83.486964,172.89
41.680908,-83.486954,172.88
41.680918,-83.486944,172.89
41.680926,-83.486934,172.90
41.680934,-83.486924,172.89
41.680942,-83.486914,172.90
41.680949,-83.486905,172.88
41.680957,-83.486895,172.89
41.680966,-83.486883,172.90
41.680972,-83.486874,172.88
41.680979,-83.486866,172.89
41.680988,-83.486855,172.90
41.680995,-83.486846,172.91
41.681002,-83.486836,172.90
41.681009,-83.486827,172.90
41.681016,-83.486817,172.91
41.681021,-83.486809,172.90
41.681031,-83.486794,172.91
41.681037,-83.486784,172.90
41.681042,-83.486775,172.89
41.681050,-83.486762,172.89
41.681057,-83.486751,172.89
41.681067,-83.486738,172.89
41.681074,-83.486727,172.89
41.681082,-83.486717,172.90
41.681090,-83.486707,172.91
41.681100,-83.486695,172.92
41.681109,-83.486686,172.90
41.681117,-83.486676,172.90
41.681126,-83.486665,172.91
41.681135,-83.486657,172.91
41.681144,-83.486646,172.92
41.681155,-83.486635,172.91
41.681167,-83.486623,172.90
41.681177,-83.486613,172.91
41.681187,-83.486604,172.91
41.681196,-83.486595,172.91
41.681207,-83.486584,172.91
41.681217,-83.486574,172.90
41.681228,-83.486565,172.91
41.681237,-83.486556,172.92
41.681247,-83.486546,172.93
41.681256,-83.486538,172.92
41.681265,-83.486529,172.92
41.681279,-83.486516,172.93
41.681290,-83.486506,172.94
41.681301,-83.486494,172.93
41.681311,-83.486483,172.92
41.681322,-83.486472,172.93
41.681332,-83.486461,172.93
41.681341,-83.486452,172.93
41.681350,-83.486443,172.93
41.681363,-83.486430,172.93
41.681374,-83.486419,172.94
41.681384,-83.486411,172.93
41.681396,-83.486400,172.94
41.681406,-83.486390,172.94
41.681417,-83.486381,172.93
41.681427,-83.486372,172.95
41.681438,-83.486362,172.97
41.681451,-83.486350,172.95
41.681462,-83.486341,172.94
41.681472,-83.486331,172.94
41.681481,-83.486323,172.95
41.681494,-83.486311,172.95
41.681504,-83.486302,172.96
41.681515,-83.486292,172.94
41.681525,-83.486282,172.97
41.681535,-83.486273,172.95
41.681546,-83.486263,172.96
41.681557,-83.486251,172.97
41.681567,-83.486241,172.98
41.681577,-83.486231,172.97
41.681586,-83.486223,172.97
41.681596,-83.486212,172.98
41.681605,-83.486202,172.97
41.681613,-83.486193,172.97
41.681625,-83.486178,172.97
41.681635,-83.486166,172.98
41.681644,-83.486154,172.97
41.681655,-83.486142,172.98
41.681665,-83.486131,172.98
41.681675,-83.486120,172.98
41.681684,-83.486110,172.98
41.681692,-83.486101,172.98
41.681702,-83.486090,172.98
41.681711,-83.486081,172.97
41.681725,-83.486066,172.98
41.681735,-83.486056,173.01
41.681746,-83.486044,172.99
41.681756,-83.486034,172.98
41.681766,-83.486024,172.99
41.681776,-83.486013,172.98
41.681789,-83.486000,172.97
41.681798,-83.485991,172.96
41.681806,-83.485982,172.96
41.681817,-83.485972,172.97
41.681825,-83.485963,172.98
41.681835,-83.485952,172.99
41.681844,-83.485942,172.98
41.681854,-83.485930,173.01
41.681865,-83.485917,173.01
41.681878,-83.485901,172.99
41.681887,-83.485889,173.00
41.681896,-83.485876,173.01
41.681905,-83.485864,172.98
41.681914,-83.485852,172.99
41.681924,-83.485840,173.01
41.681933,-83.485828,173.00
41.681942,-83.485817,173.00
41.681950,-83.485807,173.01
41.681958,-83.485797,173.01
41.681970,-83.485782,173.01
41.681979,-83.485771,173.01
41.681988,-83.485759,173.03
41.681997,-83.485747,172.99
41.682006,-83.485736,173.01
41.682014,-83.485724,173.03
41.682023,-83.485711,173.02
41.682031,-83.485700,173.01
41.682039,-83.485688,173.02
41.682048,-83.485676,173.01
41.682059,-83.485662,173.01
41.682067,-83.485652,172.99
41.682077,-83.485640,173.00
41.682086,-83.485628,173.01
41.682099,-83.485614,173.01
41.682109,-83.485602,173.01
41.682119,-83.485591,173.00
41.682129,-83.485580,173.00
41.682139,-83.485569,173.02
41.682149,-83.485559,173.00
41.682161,-83.485547,173.01
41.682172,-83.485537,173.00
41.682182,-83.485528,173.00
41.682192,-83.485519,173.01
41.682203,-83.485509,173.00
41.682217,-83.485496,173.00
41.682228,-83.485486,173.00
41.682240,-83.485476,172.98
41.682250,-83.485468,173.00
41.682262,-83.485458,173.00
41.682275,-83.485448,173.00
41.682287,-83.485439,173.03
41.682299,-83.485430,173.04
41.682310,-83.485422,173.03
41.682322,-83.485413,173.01
41.682334,-83.485405,173.01
41.682346,-83.485397,173.04
41.682358,-83.485388,173.03
41.682370,-83.485381,173.04
41.682382,-83.485374,173.04
41.682394,-83.485368,173.02
41.682406,-83.485362,173.03
41.682417,-83.485356,173.03
41.682430,-83.485348,173.04
41.682442,-83.485341,173.03
41.682455,-83.485335,173.03
41.682467,-83.485329,173.05
41.682478,-83.485323,173.05
41.682487,-83.485319,173.03
